adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/qrJc761yfWYyesjwvyh8Ws8bQhT.jpg,"[80, 18, 9648]",581361,hi,बदला,A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.,8.652,/eKpzbERuhogYTwI3PwfVsAHXnuO.jpg,2019-03-08,Badla,False,7.4,112
False,/wN5e6gMVBTEihohzFkuGyZGbDOw.jpg,"[18, 80]",597089,hi,Article 15,"A young IPS officer’s new posting in rural India has him confronting caste disparities and uncomfortable truths in the face of a gruesome crime. When three girls go missing in the fictional village of Lalgaon, two of them are found dead and there is no trace of the third one. Where is she and who is responsible for this heinous act?",7.359,/egknEWNt2B0slG2OC0gSpLZdVHj.jpg,2019-05-28,Article 15,False,7.6,121
False,/dcoqmFVrcPw2lTcuJOxsAmZOG9n.jpg,"[18, 10749]",556271,hi,कलंक,"Set in 1945, in Pre-Independent India, the elite, opulent and solemn world of the Chaudhry family, and the wild, mysterious and musical underbelly of the town, Hira Mandi, clash when Roop Chaudhry encounters Zafar, a daredevil from Hira Mandi, unleashing deep-buried truths, secrets of betrayal and affairs that threaten to bring both worlds crashing down.",6.828,/FODOW8cFGVBJ752Tb7EzTYIMEl.jpg,2019-04-17,Kalank,False,5.5,42
False,/pqdILwi0jfntia5EtsqkQz9rmoX.jpg,"[28, 80, 53]",591101,hi,मर्दानी 2,Officer Shivani Shivaji Roy is stationed at Kota where she goes against a ferocious serial killer who rapes and murders women.,6.673,/9Fk6SzvqFuPMGCfnkUSDANtOxVD.jpg,2019-12-12,Mardaani 2,False,7.1,55
False,/sEACj18R38zDPhyU7xWmLByDcwq.jpg,[18],534075,hi,सुपर 30,Based on life of Patna-based mathematician Anand Kumar who runs the famed Super 30 program for IIT aspirants in Patna.,6.393,/n0LdZvEqZjnSQSHzzwryFBYjXk1.jpg,2019-07-12,Super 30,False,7.6,76
False,,"[18, 53]",769603,hi,Shameless,"A work from home guy, who constantly orders online, wakes up to find himself tied up by an exasperated and apologetic delivery girl.",7.44,/ht7x5TSzk6I1A5IyZh7GLa7xPnI.jpg,2019-04-01,Shameless,False,0,0
False,/chDwblaCNg63xH4GtVNbjaz7e8k.jpg,"[28, 36, 10752, 10749]",577332,hi,पानीपट,"During 18th century India, the Marathas emerged as the most powerful empire in the nation until the Afghan King Ahmad Shah Abdali plans to take over India. Sadashiv Rao Bhau is brought in to save the empire from the king which then leads to the third battle of Panipat.",5.163,/z59Vr7l2ZFQPh76ooSQdXjW3YRo.jpg,2019-12-06,Panipat,False,6.4,26
False,/oiJHjdpNI38iGku04FGgyFSTu93.jpg,[10749],604195,hi,The Zoya Factor,An advertising agency executive Zoya Singh Solanki meets the Indian cricket team and ends up becoming their lucky charm at the 2011 Cricket World Cup.,4.403,/ytLpoqycSAhMo5W7eHJyCXn8E2n.jpg,2019-09-19,The Zoya Factor,False,5.3,18
False,/hLZVTMKR2KUOEdc23vsx82PJibW.jpg,"[28, 35]",541495,hi,मर्द को दर्द नहीं होता,"Leveraging his ability to withstand pain, a young man trains to follow in the footsteps of his martial arts hero.",5.468,/x5E2DktEkuP3JzBxk31Iyztokv0.jpg,2019-03-21,The Man Who Feels No Pain,False,6.4,46
False,/bfQ5JlpHrpaYNTDF8yC1Yd3BDXW.jpg,"[10749, 18, 35]",613446,hi,The Sky Is Pink,The 25-year-old love story of a couple is told through the lens of their teenage daughter after she is diagnosed with pulmonary fibrosis.,4.543,/jXseh5pR0NuuNhHhyhM5DasqL8v.jpg,2019-10-11,The Sky Is Pink,False,7.8,57
False,/wJLV2ygHhTHG0nRTXlvA6wS8ubL.jpg,"[80, 53, 35]",534780,hi,अंधाधुन,A series of mysterious events changes the life of a blind pianist who now must report a crime that was actually never witnessed by him.,9.834,/dy3K6hNvwE05siGgiLJcEiwgpdO.jpg,2018-10-05,Andhadhun,False,7.6,393
False,/aOG5wcMWKG8MogwkjHV1WzYavY.jpg,"[35, 18]",447856,hi,Pad Man,"Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India.",10.881,/kHyoFs6BIJJwCaFlWu6P5Bnpa70.jpg,2018-02-09,Pad Man,False,7.5,172
False,/hbwHeozIhmnI4h3Jj9hMhoVcv4W.jpg,"[10749, 18, 35]",496076,hi,शून्य,"Short in stature but big on love, a bachelor meets two very different women who broaden his horizons and help him find purpose in life.",10.513,/5uLyqwq2swVns28TFPV2zUzBEd7.jpg,2018-12-21,Zero,False,5.2,76
False,/50reJgWrWTXK3fvGh8idw71gxAO.jpg,"[18, 36, 10749]",432527,hi,पद्मावत,"Rajputana, India, 13th century. The tyrannical usurper Alauddin Khilji, sultan of Delhi, becomes obsessed with Queen Padmavati, wife of King Ratan Singh of Mewar, and goes to great lengths to satisfy his greed for her.",10.376,/5kk71s8Vmvt8XQOojevhTA5QcB0.jpg,2018-01-25,Padmaavat,False,6.9,229
False,/xhHsbpLpPO5AvKx3E6jLXtYAqXV.jpg,"[18, 10749]",530154,hi,Lust Stories,An anthology of four stories that sheds light on modern relationships from the viewpoint of the Indian woman.,9.87,/mP5HehSpCaRGd6ej66jxkhdl60B.jpg,2018-06-15,Lust Stories,False,6.3,91
False,/XeJhxScCrZyoCVRLG3eUWbCyOz.jpg,"[18, 35]",496328,hi,संजू,Sanju explores some of the most crucial chapters from movie star Sanjay Dutt’s dramatic and controversial real life. It gives a lowdown on his tryst with drugs and his trials and tribulations in the Arms Acts case and the 1993 Mumbai blasts.,9.405,/q1wkN4VQuBTj1AeyTLLz2w6awMA.jpg,2018-06-29,Sanju,False,7.3,154
False,/vhW6Rz04gX9NIi6W4fdRWdsjxXA.jpg,"[28, 53]",531597,hi,सत्यमेव जयते,"DCP Shivansh has been tasked to catch Vir, the man behind police killings in the city. Both are eventually against the same enemy but divided by a fine line, the law.",6.395,/4cgcfxYE1UoNGISx9CrdhuKsXe3.jpg,2018-08-15,Satyameva Jayate,False,6.9,43
False,/aMkaxaudAPyPcp3guXOOby2smeC.jpg,"[18, 10749]",518497,hi,Sir,"A young widow is hired as the domestic helper for a wealthy architect, but social divides come to the fore as an unlikely attraction grows between them.",8.818,/1xlh1jh9Lxz4OzusFKeljqoRxjL.jpg,2018-09-20,Sir,False,7.2,87
False,/d4Muk8ONJPdnSy80tv2LYBxIiOw.jpg,"[53, 28, 18]",491629,hi,राज़ी,An Indian spy is married to a Pakistani military officer during the Indo-Pakistani War of 1971.,8.638,/fF2xXApETxZqyluokyJ1x4gIiTf.jpg,2018-05-10,Raazi,False,7.2,128
False,/l9X1D06du4AJeKhivJns9W3TRIs.jpg,"[18, 35]",493623,hi,Hichki,Hichki presents a positive and inspiring story about a woman who turns her biggest weakness into her biggest strength.,8.613,/awN7MPVHcubWEqfo7T5jidx3xYY.jpg,2018-03-23,Hichki,False,7.6,111
False,/vwBVoaqBeiHRw5qvGuhAA2gk7y5.jpg,"[28, 80, 18]",496316,hi,बागी 2,"A battle-hardened army officer goes in search of his ex-lover's child who is mysteriously kidnapped. Neha reaches out to the only person who can help her with her plight, Ronnie. He goes deep into the underbelly of Goa, facing off against drug lords, menacing Russian henchmen, and blood thirsty animals. Daring stunts, chase sequences, air strikes, bomb blasts and other large-scale action sequences will be done with a bona-fide, larger than life approach, truly making it a spectacle.",8.526,/gwX6mKjfxBYbq46CoIpcxIAmIMx.jpg,2018-03-30,Baaghi 2,False,5.9,47
False,/oXuu7LYV1ztNotZvvOJchqBgl8Z.jpg,"[35, 53]",512098,hi,Blackmail,"When Dev finds about his wife's affair, he starts blackmailing her and her lover but the blackmail game backfires on him.",8.296,/apt3peZIUjd56Rkt0HGxp6EaxKe.jpg,2018-04-06,Blackmail,False,6.9,74
False,/wAWVeeFCtLIGEOnUiMTFiMqlXgS.jpg,"[10749, 35]",498598,hi,सोनू के टीटू की स्वीटी,Titu is going to marry a perfect woman named Sweety. Titu's best-friend Sonu doubts Sweety's character and tries to break the marriage while Sweety tries to do opposite and which leads to war between Bromance and Romace.,8.16,/1nsVHEVKOag8syzGtqnlYlbMQdh.jpg,2018-02-23,Sonu Ke Titu Ki Sweety,False,6.6,80
False,/ndO0KTkql6zr0u0cQ6gOsqpgpUd.jpg,"[27, 14]",538858,hi,तुम्बाड,"India, 1918. On the outskirts of Tumbbad, a cursed village where it always rains, Vinayak, along with his mother and his brother, care of a mysterious old woman who keeps the secret of an ancestral treasure that Vinayak gets obsessed with.",8.05,/z1xOCxw780WFJC5uCTMfCkQ4Agi.jpg,2018-10-12,Tumbbad,False,7.5,185
False,/wFOgP3PX907fhfVpeP3YItmPQtS.jpg,"[35, 10749, 18]",547654,hi,बधाई हो,A 25-year-old man tries to suppress his embarrassment when his mother announces that she is pregnant.,7.193,/1RCzZkjxnL9MiAOP4oQQm63Ku0p.jpg,2018-10-19,Badhaai Ho,False,7.4,114
False,/9uW5X9fdtfJp0bSW60Eqh0lqcEt.jpg,[99],524288,hi,Period. End of Sentence.,"In an effort to improve feminine hygiene, a machine that creates low-cost biodegradable sanitary pads is installed in a rural village in Northern India. Using the machine, a group of local women is employed to produce and sell pads, offering them newfound independence and helping to destigmatize menstruation for all.",7.756,/pKYHYlujtTDS0kZM80MUX7l3T58.jpg,2018-04-05,Period. End of Sentence.,False,7.9,222
False,/1oEBCKVKC49By9RBTbsae8RO9Nh.jpg,"[28, 35, 80, 18]",496524,hi,सिंम्बा,A corrupt police officer enjoys all the perks of being an immoral and unethical police officer until an event which transforms his life completely and forces him to choose the righteous path.,7.568,/ulQO4XJ1xlWdl4vX8Lr3SbWRfZw.jpg,2018-12-28,Simmba,False,6.4,65
False,/odmG3Y24tpJCa3wOrnn9luGaBtz.jpg,"[35, 10749]",505175,hi,Love per Square Foot,"Individually, bank employees Sanjay and Karina don't earn enough to be able to buy a home, so they decide to enter into a marriage of convenience.",7.415,/edKCIS7i4qruQ8B8sbou8scvPLe.jpg,2018-02-14,Love per Square Foot,False,6.7,100
False,,[36],688909,hi,Mulakaram,"Nangeli, a comrade from the so called lower caste fights against the caste discrimination where women are not allowed to wear cloth over the upper part of their body",6.604,/bEeV6z3UNVkAVsXjHTl0PK1WJ8e.jpg,2018-05-08,Breast Tax,False,0,0
False,/6OYJdPd4zb6lGHPHnyq8znmBxZp.jpg,"[18, 28, 36]",465642,hi,Parmanu: The Story of Pokhran,"A look at India's second confidential nuclear test series at Pokhran lead by Dr. APJ Abdul Kalam, during the time of PM Atal Bihari Vajpayee's tenure.",7.106,/58X8iBxgT5n4aVBLkDFSnOrIHlD.jpg,2018-05-25,Parmanu: The Story of Pokhran,False,7,80
False,/9Ll7wDWDDCkHCRBYLI0rqjlQu2Y.jpg,"[53, 28, 80]",363343,hi,रईस,"Set in the early ’80s and ’90s in Gujarat, India, ‘Raees’ is a fictitious story of a crime lord named Raees, who builds an entire empire from scratch, and a police officer who is determined to bring him down.",13.138,/zFYFUfnoXWxeA3n7v4acEqgk2iE.jpg,2017-01-25,Raees,False,6.7,183
False,/fIxSzGmtB18ynrIeApLiZPY34YT.jpg,"[28, 53]",444713,hi,कमांडो 2,"India's most wanted Black Money agent, Vicky Chaddha, gets arrested in Malaysia and is kept in a safe house by the Malaysian authorities, along with his wife. A team of four is being sent to Malaysia to bring them to India. Apart from the growth of inter-personal relationships, the mission has quite a few twists and turns on its way. The story follows Karan as he uses his brain and brawn to recover all of the laundered black money.",12.341,/9RZfZxIqyom7XVtXlHKnlNezZua.jpg,2017-03-02,Commando 2 -  The Black Money Trail,False,6,31
False,/cCV4rIBtBjSDmAbP1SFaRz7CZV4.jpg,"[80, 18, 53]",404604,hi,माँ,"After her stepdaughter is sexually assaulted at a party, a furious mother sets out to destroy the lives of the four perpetrators who walked free.",10.185,/zZwbntqdfKdVgzH1RoMHa99g0mJ.jpg,2017-07-07,Mom,False,7.6,177
False,/uxAMBKITv0YRttbPPTybEcL9Vd8.jpg,"[35, 18, 10749]",441906,hi,जब हैरी मेट सेजल,"Haunted by the memories of home he once knew, a middle-aged tour guide unconsciously embarks on a journey to find self.",10.003,/rWX9ZPcKH6qId169zm8GdFlRTdy.jpg,2017-08-04,Jab Harry Met Sejal,False,6.5,154
False,/yrQTyiJpki9dCuIU0bGhGXBu7Zh.jpg,"[18, 10402]",441889,hi,सीक्रेट सुपरस्टार,A talented teenage singer-songwriter living amid domestic abuse becomes a YouTube sensation after a video in which she hides her identity goes viral.,9.532,/fkTeziNtc0uwE899uI1hlMOEdZL.jpg,2017-10-19,Secret Superstar,False,7.4,136
False,/bDnyCpHeO9SDODn2Fcsrtm4cM0A.jpg,"[35, 18, 10749]",441875,hi,टॉयलेट: एक प्रेम कथा,"A woman threatens to leave her husband unless he installs a toilet in their home. To win back her love and respect, he heads out on a journey to fight against the backward society.",9.523,/8YUBka56t4HcHLVMGnGA1WizpMV.jpg,2017-08-11,Toilet: A Love Story,False,6.9,165
False,/hB6ROJ36qUKARCRl1mHyMcHWtsh.jpg,"[80, 53, 9648]",464458,hi,इत्तेफ़ाक़,"Police officer Dev investigates a double murder case that has only two witnesses - an acclaimed writer Vikram and a young homemaker Maya, who also happen to be the prime suspects in the case. He finds himself being torn between their own version's of what happened on the fateful night, and takes it upon himself to figure out the real story and capture the real murderer.",8.533,/riEnSoGJ1WubamfrNpj4N0wVdoW.jpg,2017-11-03,Ittefaq,False,7,81
